personId,title1,title2,title3,title4,title5
5153128146669091747,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Discutindo Devops na Prática,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5164414299609762297,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
5164416394753557974,1º Congresso Brasileiro de IoT - Embarcados,One Dollar Board: Um projeto brasileiro para revolucionar a educação,Par de alianças impede que seu parceiro assista Netflix sem você,11 Internet of Things (IoT) Protocols You Need to Know About,New MacBook Pro is not a Laptop for Developers Anymore
5164848620836376409,Mobile marketing statistics 2016,What to Expect at WWDC 2016,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça","Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br",Salesforce Architect Journey
5171468887685579951,Communication patterns in a Microservice world,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
5175412143320664868,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
5179265272566144834,O dia em que tive mais medo de estar errada.,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,De piada sobre TPM a servir cafezinho: como lidar com machismo no trabalho?,Former Google career coach shares a visual trick for figuring out what to do with your life
5200962297848391505,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
5206835909720479405,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Former Google career coach shares a visual trick for figuring out what to do with your life
5215438108989481599,WeChat's competitor to Slack has arrived,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow",Uber China will reportedly merge with archrival Didi Chuxing,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",WeChat's world
5218658959522482077,Aplicativo gratuito permite gerenciar Consórcio Honda diretamente do celular - Notícias - Auto Estrada,Programa de Demissão Voluntária na Moto Honda tem mais de 500 adesões,Senado lança enquete para saber se você é contra ou a favor a franquia de dados para internet fixa,Quinzena tem a melhor venda diária do ano,How it feels to learn Javascript in 2016
5220802546024427652,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
5226673542598775232,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,The Broken Window Theory,Mastering Bash and Terminal,Former Google career coach shares a visual trick for figuring out what to do with your life
5234260375686192710,Spotify UI built with HTML / CSS - Freebiesbug,JavaScript Conquered the Web. Now It's Taking Over the Desktop,"Autofill: What web devs should know, but don't",How it feels to learn Javascript in 2016,New MacBook Pro is not a Laptop for Developers Anymore
5263287149644492961,Embracing Agile,The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
5285998971508885394,Livro: Retrospectivas Divertidas,Como Usar o Git e o GitHub,BDD Best Practices and Guidelines - Testing Excellence,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
5287342266016283959,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Mastering Bash and Terminal,Arquitetura de Microserviços habilitando APIs - Sensedia,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5302455184783458750,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",New MacBook Pro is not a Laptop for Developers Anymore,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
5308460045611400351,4 Strategies for Mastering UX in Virtual Reality Games,Beyond Progressive Web Apps Part 1,"Autofill: What web devs should know, but don't",This Super Accurate Portrait Selection Tech Uses Neural Networks,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça"
5316031233920901237,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,How it feels to learn Javascript in 2016,Things you probably didn't know you could do with Chrome's Developer Console,Don't document your code. Code your documentation.
5321535590192312132,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",10 Modern Software Over-Engineering Mistakes,Custo do Erro - Cinco motivos para investir em automação de testes,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5323091092312849986,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,4 Reasons Managers Should Spend More Time on Coaching
5327824330504712485,How to augment your career with leadership coaching,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,4 Reasons Managers Should Spend More Time on Coaching
5328649570833345873,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5331529367419076871,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
5334461102384594203,Drupal How-To: Responsive or Adaptive Images? | Acquia,Choosing Modules and Themes for Drupal 8,A minha viagem à Maternidade #tetodomundo,Why Is Learning Drupal Hard?,"Ser um bom líder depende de inúmeros fatores. Mas um deles, segundo o inglês Simon Sinek, é importantíssimo: a coragem para proteger as equipes e para arriscar quando necessário"
5357244621297233547,Discutindo Devops na Prática,Mastering Bash and Terminal,Arquitetura de Microserviços habilitando APIs - Sensedia,Seniority,Don't document your code. Code your documentation.
5374042110958693409,UX ou UI?,Why Programmers Want Private Offices,"The Languages, Frameworks and Tools You Should Learn in 2017",Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5386184253470300437,"The Languages, Frameworks and Tools You Should Learn in 2017",Arquitetura de Microserviços habilitando APIs - Sensedia,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,When to make a Git Commit
5404470824348262768,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,O chefe é gay. E daí?,Former Google career coach shares a visual trick for figuring out what to do with your life
5443789138803907929,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","How I built an app with 500,000 users in 5 days on a $100 server",Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Former Google career coach shares a visual trick for figuring out what to do with your life
5447073013858620840,How to augment your career with leadership coaching,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
5467013274030405401,How to augment your career with leadership coaching,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes
5469217996124449648,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,The technology behind preview photos,New MacBook Pro is not a Laptop for Developers Anymore
5489180667547554980,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
5497189205340943824,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
5512723557838096173,Aposta na inovação,The brilliant mechanics of Pokémon Go,UX ou UI?,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
5529670804473959645,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
5565776571801586229,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
5569732571503995928,"The Languages, Frameworks and Tools You Should Learn in 2017",Arquitetura de Microserviços habilitando APIs - Sensedia,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,When to make a Git Commit
5573804063428996341,"Netflix says Geography, Age, and Gender are ""Garbage"" for Predicting Taste",The future of the shopping mall,A saga do jovem CEO da Dasa,Fusão de startups cria uma das maiores de tecnologia em saúde do Brasil,containerd - a core container runtime project for the industry - Docker Blog
5598109800222509376,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes
5598537709124463353,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
5621833459783231486,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",The Broken Window Theory,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5623720506829906045,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Ray Kurzweil: The world isn't getting worse - our information is getting better,Inteligência artificial da IBM criou 'trailer perfeito' para filme,Former Google career coach shares a visual trick for figuring out what to do with your life
5640507686615993032,The End Of Apps As We Know Them - Inside Intercom,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Ray Kurzweil: The world isn't getting worse - our information is getting better,Pixelated photos and licence plates can be unblurred using artificial intelligence,Former Google career coach shares a visual trick for figuring out what to do with your life
5640522320021444231,The brilliant mechanics of Pokémon Go,"How I built an app with 500,000 users in 5 days on a $100 server",Ray Kurzweil: The world isn't getting worse - our information is getting better,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
5647081278813804891,The End Of Apps As We Know Them - Inside Intercom,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Apple e Google querem que você pague por assinatura em apps,"Microsoft adquire LinkedIn por US$ 26,2 bilhões","GitLab launches Issue Boards, an open-source task management tool that resembles Trello"
5660542693104786364,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
5663484293775216130,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
5664882385083540533,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
5676219165447745192,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
5680079885186766579,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com,Anti-If: The missing patterns,Ray Kurzweil: The world isn't getting worse - our information is getting better,The Broken Window Theory
5682616718200776468,Programa de Demissão Voluntária na Moto Honda tem mais de 500 adesões,Agronegócio mantém crescimento com tecnologia - inova.jor,Cientistas trabalham em técnica que permite imprimir alimentos,Will blockchain drive the fourth Industrial Revolution?,Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo
5683029675627635125,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
5683958305498326032,Android Developers Summer Reading List,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Android Studio 2.2,Advanced Android Espresso,My experience with Google's Associate Android Developer Certification
5693632915986723060,A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5694738036322440952,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Advanced Android Espresso,How it feels to learn Javascript in 2016,The hardest thing in computer science,Why Programmers Want Private Offices
5694945747090752136,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Dicas avançadas de ruby (capybara/cucumber),Sua comunidade de Teste.,Como Usar o Git e o GitHub,Custo do Erro - Cinco motivos para investir em automação de testes
5705041016417759824,"Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com",The brilliant mechanics of Pokémon Go,Ray Kurzweil: The world isn't getting worse - our information is getting better,UX ou UI?,Former Google career coach shares a visual trick for figuring out what to do with your life
5707382540067831352,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online","Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",The brilliant mechanics of Pokémon Go,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
5713241217519616260,Inteligência artificial da IBM criou 'trailer perfeito' para filme,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Usando o git add interativo,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5741457098792610504,Scrum Community - Scrum Alliance,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
5742794170005951865,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better
5746645399823844475,O dia em que tive mais medo de estar errada.,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Promoting gender equality through emoji �� ��,Former Google career coach shares a visual trick for figuring out what to do with your life
5749258710800262464,Front in BH 2016,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
5755601244020790176,Cinco competências comportamentais para você ser um bom líder,Aposta na inovação,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
5758100189335708355,Cinco competências comportamentais para você ser um bom líder,Como resolver conflitos no ambiente corporativo us,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
5771407747274220992,Para entender o Dia Internacional contra a Homofobia,#Sentaquelávemtextão,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,O chefe é gay. E daí?
5784739374876308856,How Technology Hijacks People's Minds - from a Magician and Google's Design Ethicist - The Startup,Calm down: Google's use of Material Design on iOS is fine,Design Better Forms - uxdesign.cc - User Experience Design,Workshop de Design Thinking - Unicamp,Visa inaugura Co-Creation Center em São Paulo
5796758557398464934,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,"The Languages, Frameworks and Tools You Should Learn in 2017",Mastering Bash and Terminal,Arquitetura de Microserviços habilitando APIs - Sensedia,Don't document your code. Code your documentation.
5800889957182045739,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
5809929974953883409,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Front in BH 2016,Ray Kurzweil: The world isn't getting worse - our information is getting better,Mobify report reveals impact of mobile website speed,When to make a Git Commit
5846606220859915204,Cinco competências comportamentais para você ser um bom líder,Investimentos em coaching e mentoring aumentam nas empresas,O que você deve fazer para se tornar um líder melhor?,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
5851603283697446214,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Custo do Erro - Cinco motivos para investir em automação de testes,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
5853826697811091550,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,How it feels to learn Javascript in 2016,Things you probably didn't know you could do with Chrome's Developer Console,Why Programmers Want Private Offices,New MacBook Pro is not a Laptop for Developers Anymore
5867547777922915203,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",10 Modern Software Over-Engineering Mistakes,Custo do Erro - Cinco motivos para investir em automação de testes,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5881575383448548259,Do You Suffer From Deployment Anxiety? - DZone DevOps,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,The hardest thing in computer science,Things you probably didn't know you could do with Chrome's Developer Console,Don't document your code. Code your documentation.
5885230890202679862,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor
5907617845968952831,Cinco competências comportamentais para você ser um bom líder,O que você deve fazer para se tornar um líder melhor?,A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Former Google career coach shares a visual trick for figuring out what to do with your life
5914788199018040446,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
5959984095915311263,Embracing Agile,Infográfico: Algoritmos para Aprendizado de Máquina,10 Modern Software Over-Engineering Mistakes,Why Programmers Want Private Offices,Discutindo Devops na Prática
5970634102483953353,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,O chefe é gay. E daí?,Former Google career coach shares a visual trick for figuring out what to do with your life
5974049584912996673,Mastering Bash and Terminal,Arquitetura de Microserviços habilitando APIs - Sensedia,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
5981643811912670133,LPIC-OT DevOps Engineer | Linux Professional Institute,Arquitetura de Microserviços habilitando APIs - Sensedia,Java 8 Streams - A Deeper Approach About Performance Improvement,Don't document your code. Code your documentation.,When to make a Git Commit
5981663633600683389,Effective learning through code workshops | Box Blog,Quando usar paginação e quando usar scroll infinito?,The brilliant mechanics of Pokémon Go,"The Languages, Frameworks and Tools You Should Learn in 2017",7 Vital SEO Trends for Google Rankings in 2017 | Digital Current
6003902177042843076,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,Custo do Erro - Cinco motivos para investir em automação de testes,Former Google career coach shares a visual trick for figuring out what to do with your life
6012274951617779459,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,My favorite people and resources to learn Android programming from,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,New MacBook Pro is not a Laptop for Developers Anymore
6013226412048763966,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Livro: Retrospectivas Divertidas,Ray Kurzweil: The world isn't getting worse - our information is getting better,O chefe é gay. E daí?
6013800624570706808,O que você deve fazer para se tornar um líder melhor?,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
6018247344671480458,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",Livro: Retrospectivas Divertidas,10 Modern Software Over-Engineering Mistakes,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Former Google career coach shares a visual trick for figuring out what to do with your life
6025457302462074178,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Why Programmers Want Private Offices,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
6034233372333743148,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Don't document your code. Code your documentation.
6034801943312383646,Production Ready Jenkins 2.0 in Two Steps with Docker,Achievement Unlocked : AWS Certified Solutions Architect Professional,Do You Suffer From Deployment Anxiety? - DZone DevOps,How I Passed the AWS Solutions Architect Professional Exam,Serverless real-time architecture on AWS: there is a way !
6040926917589508037,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Ray Kurzweil: The world isn't getting worse - our information is getting better,Former Google career coach shares a visual trick for figuring out what to do with your life
6041815097649587443,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,The hardest thing in computer science,Things you probably didn't know you could do with Chrome's Developer Console,Don't document your code. Code your documentation.,Former Google career coach shares a visual trick for figuring out what to do with your life
6058025571581574050,The Broken Window Theory,Don't document your code. Code your documentation.,"What do you mean by ""Event-Driven""?",Former Google career coach shares a visual trick for figuring out what to do with your life,When to make a Git Commit
6065857749689775301,Drupal and ambitious digital experiences,Johnson & Johnson comprará grupo suíço por US$ 30 bi,Dries Distributions remain a growing opportunity for Drupal - Buytaert,Don't document your code. Code your documentation.,When to make a Git Commit
6080593856412409547,"Deep Learning for Chatbots, Part 1 - Introduction","Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow","How I built an app with 500,000 users in 5 days on a $100 server",10 Modern Software Over-Engineering Mistakes,Uber China will reportedly merge with archrival Didi Chuxing
6090234987314110812,A minha viagem à Maternidade #tetodomundo,Ray Kurzweil: The world isn't getting worse - our information is getting better,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Why Programmers Want Private Offices,Former Google career coach shares a visual trick for figuring out what to do with your life
6097953621403745884,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Custo do Erro - Cinco motivos para investir em automação de testes
6104713116635733924,Cinco competências comportamentais para você ser um bom líder,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça",A minha viagem à Maternidade #tetodomundo,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,Former Google career coach shares a visual trick for figuring out what to do with your life
6120111409505648242,Livro: Retrospectivas Divertidas,The Broken Window Theory,Um bilhão de arquivos mostram quem vence a disputa tabs vs. espaços entre programadores,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Former Google career coach shares a visual trick for figuring out what to do with your life
6136591349108383474,Livro: Retrospectivas Divertidas,Psicóloga de Harvard diz que as pessoas julgam você em segundos por esses critérios | Jornal do Empreendedor,10 Modern Software Over-Engineering Mistakes,The Broken Window Theory,Former Google career coach shares a visual trick for figuring out what to do with your life
6154780244390457824,Drupal and ambitious digital experiences,"How I built an app with 500,000 users in 5 days on a $100 server",Ray Kurzweil: The world isn't getting worse - our information is getting better,10 Modern Software Over-Engineering Mistakes,Former Google career coach shares a visual trick for figuring out what to do with your life
