userId,rec_1,rec_2,rec_3,rec_4,rec_5
8424199401780532272,Google may be considering Swift for use on Android,Apple Releases First Preview of Swift 3.0 for Developers,Confira as novidades apresentadas no Google I/O 2016,Como consumir conteúdo de qualidade em iOS - CocoaHeads BR,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
4089451522605829298,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
1900641639431585863,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
3724874610895730560,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
6090234987314110812,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
-8017805007838352081,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
-8765011947844411605,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
1049745013582301267,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
4152854621536789039,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
3314638233664462948,"Chatbot lawyer overturns 160,000 parking tickets in London and New York",Here's 6 helpful chatbots that prove conversation machines can do more than just talk,The 200 billion dollar chatbot disruption,How Facebook's Big Bet On Chatbots Might Remake The UX Of The Web,Life Beyond Email: Chatbot Marketing
6950950583640154911,"Practical advice for analysis of large, complex data sets",Doing Data Science Right - Your Most Common Questions Answered,2016 will be the year of conversational commerce - Chris Messina,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,The Conversational Economy Part 1: What's Causing the Bot Craze?
-6631461711538275356,"Practical advice for analysis of large, complex data sets",Doing Data Science Right - Your Most Common Questions Answered,2016 will be the year of conversational commerce - Chris Messina,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,The Conversational Economy Part 1: What's Causing the Bot Craze?
627050427714622722,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
-558674720007730591,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,Machine Learning for Designers,How real businesses are using machine learning,Learning at the speed of business,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...
5234260375686192710,Road to Polymer 2.0,Falling for Web Components,AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,Progressive Web App - first introduced on Google I/O | airberlin,Building an Angular 2 Application for Production
7070113665567665306,C/C++ extension for Visual Studio Code,Support Ended for Eclipse Android Developer Tools,Visual Studio Code Now Supports Debugging of iOS Web Apps,Novidades do Android Studio 2.2,Android Studio 2.2
-8486803825457737124,Why porting an iOS design to Android will not work,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Android Studio 2.2,Novidades do Android Studio 2.2,Android Studio 2.0 | Android Developers Blog
-321944193333055829,O dia em que tive mais medo de estar errada.,Este texto do Ranieri é a melhor coisa que você lerá hoje,Minha passagem no Hackathon da Globo #bbb2017,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,"7 dicas, macetes e apps que uso para organizar o meu dia e ser mais produtivo no trabalho"
6154780244390457824,Bringing Pokémon GO to life on Google Cloud,Pokémon Go to go global 'soon' as hit game launches in three more countries,Understanding User Psychology: Thinking Like a Game Designer,Nintendo has doubled in value since Pokémon Go's release,Warcraft fans' fury at Blizzard over server closure - BBC News
7780048623954214635,Bringing Pokémon GO to life on Google Cloud,Pokémon Go to go global 'soon' as hit game launches in three more countries,Understanding User Psychology: Thinking Like a Game Designer,Nintendo has doubled in value since Pokémon Go's release,Warcraft fans' fury at Blizzard over server closure - BBC News
-3216836291203563246,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,Advancing enterprise database workloads on Google Cloud Platform,Bots won't replace apps. Better apps will replace apps.,20 Awesome PHP Libraries For Summer 2016,What to look for in a code review 
9165571805999894845,Containers - Clean up your House,"Use Docker to build, test and push your Artifacts",Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Your Docker Agenda for April
1306495113310433590,Testes unitários vs aceitação - Android Dev BR,Vídeos de testes unitários em sistemas embarcados - Embarcados,Custo do Erro - Cinco motivos para investir em automação de testes,3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Quando o Scrum irá falhar - Tableless
351842974578121899,Qualcomm Snapdragon 820 Deep Learning SDK Nudges Local Neural Nets Closer To Mainstream,The AI business landscape,Why Deep Learning Is Suddenly Changing Your Life,The Man Selling Shovels in the Machine-Learning Gold Rush,Machine Learning Is No Longer Just for Experts
-1210556051231780191,Digital Tool as Strategic Enabler for Banking Transformation,Is FinTech Forcing Banking to a Tipping Point?,Building a digital-banking business,A digital crack in banking's business model,Banks Need To Collaborate With Bitcoin and Fintech Developers
-1915495401947962903,Gartner: em 2020 não haverá mais aplicativos,big data = real time,[Books] Biblioteca FIXE: Sugestões de Leitura,O que é benchmarking? Veja quando um concorrente se torna inspiração!,Especialistas trazem tendências de UX para 2017 - KingHost
6666652852815687733,[Books] Biblioteca FIXE: Sugestões de Leitura,Código Limpo - Está na hora de deixar o GDD (Gambiarra Driven Development) para trás!,Desenvolvimento Efetivo na Plataforma Microsoft: o livro.,"SINAIS do FUTURO imediato: #1, internet das coisas",Especialistas trazem tendências de UX para 2017 - KingHost
-1839633283550929346,Honda revela conceito de carro com 'emoções' e inteligência artificial,"Como a inteligência artificial já muda mercados, da gastronomia ao petróleo - Startupi",[Books] Biblioteca FIXE: Sugestões de Leitura,Aplicações da Inteligência artificial | Endeavor Brasil,Especialistas trazem tendências de UX para 2017 - KingHost
-9503309754973814,One weird trick that will change the way you code forever: JavaScript TDD,What to look for in a code review ,Effective learning through code workshops | Box Blog,The Importance of Code Reviews,Writing good code: how to reduce the cognitive load of your code
927368592355275427,Adobe CQ/Adobe AEM,Python Is Not Java (dirtSimple.org),Workspace Filter,,
4177637448630955156,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,A saga do jovem CEO da Dasa,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com","Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
3985253218546481406,"Carros de luxo em alta, mas o alerta está aceso","SulAmérica continua investindo, apesar da crise - Sonho Seguro","""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",MOBILE TIME - Youse: seguradora digital se diferencia através da interface móvel,Nintendo to Release Mini NES with 30 Pre-Loaded Games in November!
-8567193579502361778,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Olhando para o futuro: 5 pontos de atenção,"Carros de luxo em alta, mas o alerta está aceso",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Dicas para aumentar produtividade: 14 dicas incríveis.
4599302067448444444,How to Install and Use the Linux Bash Shell on Windows 10,Bash on Ubuntu on Windows - Download Now!,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10,"Detecting the use of ""curl | bash"" server side","Cloud Shell now GA, and still free"
1420795029195403133,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
3858979792050083573,"Tenho várias ideias de negócios, qual devo levar adiante?",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Vídeos motivacionais: os 21 vídeos mais incríveis.,Quando o Scrum irá falhar - Tableless,"SINAIS do FUTURO imediato: #1, internet das coisas"
-3918235718539456385,[Books] Biblioteca FIXE: Sugestões de Leitura,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!"
607460302441631358,Getting Started with Activity & Fragment Transitions (part 1),Design Kit: Prototyping,The Physical Web,YouTube's New Messenger Means You'll Never Have to Leave YouTube,10 Things I Gained When I Gave Up All My Stuff
3018070803857087638,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com,Blockchain: o que é e como funciona,Que novas oportunidades poderemos criar com Blockchain? - CIO,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi
4402305355102966434,Squads não-suicidas - Hipsters #08,Prototipação: erre cedo para acertar cedo - Hipsters #28,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",A ESTRATÉGIA DA C&A PARA VENCER A CRISE - brweek,#Sentaquelávemtextão
5008320953682428325,"Deep Learning for Chatbots, Part 1 - Introduction",ŷhat | Classifying handwritten digits using TensorFlow,Chat Smarter with Allo,Approaching (Almost) Any Machine Learning Problem | Abhishek Thakur,Approaching (Almost) Any Machine Learning Problem
3975064578509078598,The Progress of Web Apps - On the Edge,The Business Case for Progressive Web Apps,Platform Overview,Infrequently Noted,The web is Doom - mobiForge
4153772604750430093,O chefe é gay. E daí?,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Sul dos EUA descobre consequências econômicas da homofobia | EXAME.com,A saga do jovem CEO da Dasa
-2826197582088460753,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Jeff Seguros: SEGUROS E GAMES,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft"
7580644064067188685,Se eu fosse fundar uma nova agência... - Meio & Mensagem,Olhando para o futuro: 5 pontos de atenção,Meio&Mensagem,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Degraus para o sucesso: a inovação no core do negócio
6500990175526024713,Scala is the new golden child,Python Eats Into R as SAS Dominance Fades,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera",What's the Best Programming Language to Learn in 2017?,Java vs .NET vs Python vs Ruby vs Node.JS: Who Reigns the Job Market? | Takipi Blog
-1949305601666774230,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,Advancing enterprise database workloads on Google Cloud Platform,Bots won't replace apps. Better apps will replace apps.,20 Awesome PHP Libraries For Summer 2016,What to look for in a code review 
4778050608932092852,Saúde entra na era da indústria 4.0 | EXAME.com,Onde a tecnologia e o cuidado se encontram? - Saúde Business,Dr. consulta: uma revolução no setor da saúde,A saga do jovem CEO da Dasa,Como a tecnologia está mudando o atendimento hospitalar
-366633407730691449,A minha viagem à Maternidade #tetodomundo,Dicas avançadas de ruby (capybara/cucumber),3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Testes unitários vs aceitação - Android Dev BR,Quando o Scrum irá falhar - Tableless
-1795678272668135222,Hangouts para Android ganha opção de mensagens em vídeo | Google Discovery,Inbox by Gmail ganha formatação de texto | Google Discovery,Google lança YouTube Kids no Brasil | Google Discovery,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,Google Now on Tap estreia no Brasil | Google Discovery
1199529879715590322,Se eu fosse fundar uma nova agência... - Meio & Mensagem,Olhando para o futuro: 5 pontos de atenção,Meio&Mensagem,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Degraus para o sucesso: a inovação no core do negócio
-3424085881110247816,Bringing Pokémon GO to life on Google Cloud,Pokémon Go to go global 'soon' as hit game launches in three more countries,Understanding User Psychology: Thinking Like a Game Designer,Nintendo has doubled in value since Pokémon Go's release,Warcraft fans' fury at Blizzard over server closure - BBC News
8866874492838815383,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Confira as novidades apresentadas no Google I/O 2016,Olhando para o futuro: 5 pontos de atenção,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog
-8297991392336681667,Pokémon GO e o impacto na experiência do usuário -,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Pokémon Go pode ser nova ferramenta de marketing | EXAME.com,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas"
7233074116256996619,Pokémon GO e o impacto na experiência do usuário -,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Pokémon Go pode ser nova ferramenta de marketing | EXAME.com,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas"
7786886764401143933,Pokémon GO e o impacto na experiência do usuário -,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Pokémon Go pode ser nova ferramenta de marketing | EXAME.com,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas"
1955391843391686864,"ConstraintLayout, Inside and Out: Part 1",Building interfaces with ConstraintLayout - Google Developers,ConstraintLayout - Part 1,Using Display Suite in Drupal 8: How to Customize Content Pages - WebWash,"ConstraintLayout, Inside and Out: Part 2"
4272924174028141645,9 Non-Threatening Leadership Strategies for Women,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing Ask a Female Engineer,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,What Science Tells Us About Leadership Potential
4110069906204072059,5 Skills You Need to Become a Machine Learning Engineer | Udacity,Machine Learning for Designers,How to choose algorithms for Microsoft Azure Machine Learning,How real businesses are using machine learning,Stop Coding Machine Learning Algorithms From Scratch - Machine Learning Mastery
-7035562184657775493,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
-4767444107153363126,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
-3416264867487266035,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,Advancing enterprise database workloads on Google Cloud Platform,Bots won't replace apps. Better apps will replace apps.,20 Awesome PHP Libraries For Summer 2016,What to look for in a code review 
3421008263148207008,Custo do Erro - Cinco motivos para investir em automação de testes,Vídeos de testes unitários em sistemas embarcados - Embarcados,3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",Agile: Falta competência nos testes
3656474357668705759,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,"Little girls doubt that women can be brilliant, study shows","In war for talent, 'brogrammers' will be losers",Introducing Ask a Female Engineer
2210973389578562049,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
-5873251123741236991,A minha viagem à Maternidade #tetodomundo,Dicas avançadas de ruby (capybara/cucumber),3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Testes unitários vs aceitação - Android Dev BR,Quando o Scrum irá falhar - Tableless
3761892846624989548,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Confira as novidades apresentadas no Google I/O 2016,Olhando para o futuro: 5 pontos de atenção,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog
-4051949751637798126,Se eu fosse fundar uma nova agência... - Meio & Mensagem,Olhando para o futuro: 5 pontos de atenção,Meio&Mensagem,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Degraus para o sucesso: a inovação no core do negócio
-2206389024273286643,A minha viagem à Maternidade #tetodomundo,Dicas avançadas de ruby (capybara/cucumber),3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Testes unitários vs aceitação - Android Dev BR,Quando o Scrum irá falhar - Tableless
-2009078851588572723,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
1806521441217193155,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
1573057318153030747,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Séries com lições sobre empreendedorismo: As 7 melhores!
9128735267433534024,A minha viagem à Maternidade #tetodomundo,Dicas avançadas de ruby (capybara/cucumber),3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Testes unitários vs aceitação - Android Dev BR,Quando o Scrum irá falhar - Tableless
-1240240181889306463,A minha viagem à Maternidade #tetodomundo,Dicas avançadas de ruby (capybara/cucumber),3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,Testes unitários vs aceitação - Android Dev BR,Quando o Scrum irá falhar - Tableless
-6627505417926774253,Exploring Java's Hidden Costs,What the JIT!? Anatomy of the OpenJDK HotSpot VM,Java 8 Streams - A Deeper Approach About Performance Improvement,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog"
-6150302542037419158,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
4828670979631202084,Tecnologia transforma gestão na área de saúde | EXAME.com,Transformação digital na Saúde: 3 pilares que devem ser reinventados - Saúde Business,Principais startups do ramo de saúde criam o 1o Cluster de Saúde Digital do Brasil | EXAME.com,Como a tecnologia está mudando o atendimento hospitalar,Saúde de homens gays e bi é foco de nova campanha do governo
-6820774667818944570,Saúde entra na era da indústria 4.0 | EXAME.com,Onde a tecnologia e o cuidado se encontram? - Saúde Business,Dr. consulta: uma revolução no setor da saúde,A saga do jovem CEO da Dasa,Como a tecnologia está mudando o atendimento hospitalar
-7154360153919620035,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Séries com lições sobre empreendedorismo: As 7 melhores!
-7566844461345455695,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Séries com lições sobre empreendedorismo: As 7 melhores!
4425632151596546411,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Séries com lições sobre empreendedorismo: As 7 melhores!
3813840926929287109,Saúde entra na era da indústria 4.0 | EXAME.com,Onde a tecnologia e o cuidado se encontram? - Saúde Business,Dr. consulta: uma revolução no setor da saúde,A saga do jovem CEO da Dasa,Como a tecnologia está mudando o atendimento hospitalar
3504731561932460708,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,"Little girls doubt that women can be brilliant, study shows","In war for talent, 'brogrammers' will be losers",Introducing Ask a Female Engineer
7308050828570695169,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
-4207804517986673674,Mapping the World of Music Using Machine Learning: Part 1 - iHeartRadio Tech Blog,Optimizing the Performance of Vector Drawables - upday devs,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing DeepText: Facebook's text understanding engine,Chat Smarter with Allo
7056830237116201003,7 Questions to Ask Before Your Next Digital Transformation,Five things to include in your digital transformation playbook,Bill Gates Recommends These 9 Books to Make You a Better Entrepreneur and a Better Person,Strategyzer | Business Model Generation - Book,The economic essentials of digital strategy
4747927302016897914,O que é benchmarking? Veja quando um concorrente se torna inspiração!,Olhando para o futuro: 5 pontos de atenção,Séries com lições sobre empreendedorismo: As 7 melhores!,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,OKR e meta: minha experiência no Runrun.it
-5350075904398342955,O que é benchmarking? Veja quando um concorrente se torna inspiração!,Vídeos motivacionais: os 21 vídeos mais incríveis.,Olhando para o futuro: 5 pontos de atenção,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos
148641288870400064,Uma recepção eficiente,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",Por que o Walmart não é Walmart no Brasil,Via Varejo investe R$ 13 mi em dois novos centros de distribuição e entreposto - ISTOÉ Independente,Seguradoras divulgam resultados de 2016 - Apólice
-2471365789103166860,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
-573145652692796579,Novo Honda Civic é eleito o carro mais seguro dos EUA,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,Starbucks tem mais dinheiro do cliente em cartões do que bancos,Citroën lança e-commerce de carros
-3011221777935346594,Dries Buytaert,Drupal 8.1.0 is now available,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),The Risks and Rewards of Fully Decoupling Drupal | Acquia,14 Cool Drupal 8 modules for site builders | August 2016
-159362672148316536,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,Advancing enterprise database workloads on Google Cloud Platform,Bots won't replace apps. Better apps will replace apps.,20 Awesome PHP Libraries For Summer 2016,What to look for in a code review 
1085441806335625070,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,Advancing enterprise database workloads on Google Cloud Platform,Bots won't replace apps. Better apps will replace apps.,20 Awesome PHP Libraries For Summer 2016,What to look for in a code review 
-8560472911230584244,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Corporate venture growth in Brazil is another sign of a mature tech ecosystem,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,Meet the new Brazilian consumer,Equal Pay Day in the spotlight this year
3472075810981614387,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!",O que é liderança? Liderança é fazer a diversidade funcionar.,[Books] Biblioteca FIXE: Sugestões de Leitura,Dicas para aumentar produtividade: 14 dicas incríveis.,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça"
7869282721414305216,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
884543573245416380,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
8652251853329201030,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
692872584674355244,Cracks are showing in Uber but the company coming out of the shell is not what you thought,"Após 9 meses de operação e sucesso meteórico, Uber é vendido na China.",In defense of the Uber-ization of everything,Why Uber Is Killing the Bank (And What That Means for Everything Else),Uber's first self-driving cars will start picking up passengers this month
2217968793137479020,Dries Buytaert,Drupal 8.1.0 is now available,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),The Risks and Rewards of Fully Decoupling Drupal | Acquia,14 Cool Drupal 8 modules for site builders | August 2016
-4095153241356673613,"Explorando o novo .NET multiplataforma: ASP.NET Core, .NET Core e EF Core",Refactoring to Patterns em Java 8,"Trabalhando com dinheiro no Java, uma visão pragmática da nova money-api",TEDxSãoPaulo,Evento em São Paulo traz grandes players do mercado mobile e desafio para startups - Startupi
6186967354004372292,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas",Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
